query_id;plan_id;stage_id;pipeline_id;dop;query_dop;operator_type;execution_time;add_input_wall_ms;get_output_wall_ms;finish_wall_ms;blocked_wall_ms;is_blocked_wall_ms;l_input_rows;r_input_rows;input_rows;raw_input_rows;output_rows;input_bytes;raw_input_bytes;output_bytes;output_per_input_rows;output_per_input_bytes;bytes_per_input_row;bytes_per_output_row;blocked_ratio;add_input_calls;get_output_calls;finish_calls;total_drivers;peak_mem;user_mem;revocable_mem;system_mem;spilled_bytes;physical_written_bytes;build_keys;null_build_keys;probe_keys;null_probe_keys;input_avg_rows_per_call;input_var_proxy;child_count;is_leaf;is_exchange_like;is_join;child_plan
169;16;2;0;64;64;LookupJoinOperator;202.388125;5690.000;7260.000;2.840;41180.000;7260.000;21432090;0;21432090;0;11392;1000109925;0;270468;0.000532;0.000270;46.664134;23.741924;0.760721;176;9392;662;64;16945664;425721856;0;0;0;0;0;0;21432090;0;121773.238636;637635469122.681641;2;0;0;1;14,15
169;17;2;0;64;64;FilterProject;17.441250;23.240;1070.000;23.000;0.000;1070.000;11392;0;11392;0;11392;270468;0;105183;1.000000;0.388893;23.741924;9.233058;0.000000;8794;18138;9408;64;3145728;0;0;0;0;0;0;0;0;0;1.295429;3688.023707;1;0;0;0;16
169;18;2;0;64;64;PartialAggregation;1.397656;39.670;25.970;23.810;0.000;25.970;11392;0;11392;0;64;105183;0;2624;0.005618;0.024947;9.233058;41.000000;0.000000;8794;9478;9478;64;66176;0;0;0;0;0;0;0;0;0;1.295429;3688.023707;1;0;0;0;17
169;19;2;0;64;64;PartitionedOutput;0.208594;3.050;6.930;3.370;0.000;6.930;64;0;64;0;64;2624;0;3202;1.000000;1.220274;41.000000;50.031250;0.000000;64;749;813;64;16896;311296;0;0;0;0;0;0;0;0;1.000000;15.000000;1;0;0;0;18
169;20;2;2;64;64;ExchangeOperator;107.971844;0.000;6910.000;0.198;16910.000;6910.000;20000000;0;20000000;20000000;20000000;1467010539;711742385;1467010539;1.000000;1.000000;73.350527;73.350527;0.709902;0;366;64;64;48398336;395812864;0;0;0;0;0;0;0;0;0.000000;0.000000;1;0;1;0;25
169;21;3;0;64;64;TableScanOperator;553.127484;0.000;35400.000;0.159;265.250;35400.000;21432090;0;21432090;600037902;21432090;2594001512;10987117953;2594001512;1.000000;1.000000;121.033530;121.033530;0.007437;0;120610;64;64;96380352;206031040;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
169;22;3;0;64;64;FilterProject;27.741250;155.360;1470.000;150.080;0.000;1470.000;21432090;0;21432090;600037902;21432090;1812516676;10987117953;0;1.000000;0.000000;84.570225;0.000000;0.000000;60260;120674;60478;64;4672;188416;0;0;0;0;0;0;0;0;355.660305;1909687518.756263;1;0;0;0;21
169;23;3;0;64;64;PartitionedOutput;48.772031;1140.000;1830.000;151.410;27660.000;1830.000;21432090;0;21432090;0;21432090;0;0;686063826;1.000000;0.000000;0.000000;32.011056;0.898594;60260;60542;60606;64;5522688;59449344;0;0;0;0;0;0;0;0;355.660305;1909687518.756263;1;0;0;0;22
169;24;4;0;64;64;TableScanOperator;8.729531;0.000;558.330;0.360;152.990;558.330;20000000;0;20000000;20000000;20000000;1632252396;214737584;1632252396;1.000000;1.000000;81.612620;81.612620;0.214970;0;4133;64;64;5019008;83193216;0;0;0;0;0;0;0;0;0.000000;0.000000;0;1;0;0;
169;25;4;0;64;64;PartitionedOutput;46.081875;742.430;2200.000;6.810;299.220;2200.000;20000000;0;20000000;0;20000000;0;0;711742385;1.000000;0.000000;0.000000;35.587119;0.092111;2012;2220;2284;64;14460160;142168064;0;0;0;0;0;0;0;0;9940.357853;63350341967.055832;1;0;0;0;24
